"WaterLOG Logging Module (New data extracted)"
"Serial Number : 01523"
"Extracted     : 19:31:01 05/18/04"
"Logger Started: 18:00:00 11/14/03"
"Logging Rate #1 : 01:00:00, Samples :    0"
"Logging Rate #2 : 01:00:00, Samples :    0"
"Logging Rate #3 : 01:00:00, Samples :    0"
"Logging Rate #4 : 01:00:00, Samples :    0"
"Logging Rate #5 : 01:00:00, Samples :    0"
"Logging Rate #6 : 01:00:00 (final)"
"User Notes"
"      WaterLOG Down Hole Data Sensor/Logger       "
"                      From                        "
"         Design Analysis Associates, Inc.         "
"        Logan, Utah  84321  (801) 753-2212        "
"Delta Log =            0"
"Hyper Log =            0"
"Hyper Divisor =   1"

"Coefficients  y = b0 + b1*x"

"Pressure,    b0 =       291.59 ,b1 =      -2.3067 ,Units = fth20  "
"03/20/04" "02:00:00"  080,   255.9025,     13.08,         5.6
"03/20/04" "03:00:00"  080,   255.8923,     13.08,         5.6
"03/20/04" "04:00:00"  080,   255.8792,     13.07,         5.6
"03/20/04" "05:00:00"  080,   255.8672,     13.09,         5.6
"03/20/04" "06:00:00"  080,   255.8547,     13.09,         5.6
"03/20/04" "07:00:00"  080,   255.8435,     13.08,         5.6
"03/20/04" "08:00:00"  080,   255.8315,     13.10,         5.6
"03/20/04" "09:00:00"  080,   255.8132,     13.08,         5.6
"03/20/04" "10:00:00"  080,   255.7885,     13.06,         5.5
"03/20/04" "11:00:00"  080,   255.7729,     13.08,         5.6
"03/20/04" "12:00:00"  080,   255.7589,     13.09,         5.6
"03/20/04" "13:00:00"  080,   255.7475,     13.10,         5.6
"03/20/04" "14:00:00"  080,   255.7387,     13.10,         5.6
"03/20/04" "15:00:00"  080,   255.7330,     13.07,         5.7
"03/20/04" "16:00:00"  080,   255.7333,     13.09,         5.7
"03/20/04" "17:00:00"  080,   255.7244,     13.09,         5.8
"03/20/04" "18:00:00"  080,   255.7199,     13.08,         5.8
"03/20/04" "19:00:00"  080,   255.7160,     13.09,         5.8
"03/20/04" "20:00:00"  080,   255.7177,     13.08,         5.8
"03/20/04" "21:00:00"  080,   255.7249,     13.10,         5.8
"03/20/04" "22:00:00"  080,   255.7313,     13.10,         5.8
"03/20/04" "23:00:00"  080,   255.7400,     13.09,         5.8
"03/21/04" "00:00:00"  081,   255.7529,     13.10,         5.8
"03/21/04" "01:00:00"  081,   255.7695,     13.08,         5.7
"03/21/04" "02:00:00"  081,   255.7828,     13.08,         5.7
"03/21/04" "03:00:00"  081,   255.8040,     13.08,         5.6
"03/21/04" "04:00:00"  081,   255.8303,     13.09,         5.5
"03/21/04" "05:00:00"  081,   255.8601,     13.08,         5.5
"03/21/04" "06:00:00"  081,   255.8898,     13.08,         5.5
"03/21/04" "07:00:00"  081,   255.9193,     13.10,         5.5
"03/21/04" "08:00:00"  081,   255.9433,     13.08,         5.5
"03/21/04" "09:00:00"  081,   255.9688,     13.07,         5.5
"03/21/04" "10:00:00"  081,   255.9901,     13.07,         5.4
"03/21/04" "11:00:00"  081,   256.0117,     13.09,         5.4
"03/21/04" "12:00:00"  081,   256.0291,     13.09,         5.4
"03/21/04" "13:00:00"  081,   256.0508,     13.08,         5.3
"03/21/04" "14:00:00"  081,   256.0744,     13.09,         5.4
"03/21/04" "15:00:00"  081,   256.0995,     13.09,         5.5
"03/21/04" "16:00:00"  081,   256.1239,     13.09,         5.5
"03/21/04" "17:00:00"  081,   256.1462,     13.09,         5.6
"03/21/04" "18:00:00"  081,   256.1616,     13.08,         5.7
"03/21/04" "19:00:00"  081,   256.1744,     13.10,         5.7
"03/21/04" "20:00:00"  081,   256.1805,     13.08,         5.7
"03/21/04" "21:00:00"  081,   256.1823,     13.09,         5.6
"03/21/04" "22:00:00"  081,   256.1795,     13.07,         5.6
"03/21/04" "23:00:00"  081,   256.1758,     13.08,         5.6
"03/22/04" "00:00:00"  082,   256.1714,     13.08,         5.5
"03/22/04" "01:00:00"  082,   256.1634,     13.08,         5.5
"03/22/04" "02:00:00"  082,   256.1573,     13.07,         5.4
"03/22/04" "03:00:00"  082,   256.1531,     13.08,         5.4
"03/22/04" "04:00:00"  082,   256.1523,     13.08,         5.4
"03/22/04" "05:00:00"  082,   256.1497,     13.08,         5.3
"03/22/04" "06:00:00"  082,   256.1455,     13.09,         5.3
"03/22/04" "07:00:00"  082,   256.1380,     13.08,         5.3
"03/22/04" "08:00:00"  082,   256.1342,     13.07,         5.3
"03/22/04" "09:00:00"  082,   256.1334,     13.08,         5.3
"03/22/04" "10:00:00"  082,   256.1311,     13.08,         5.3
"03/22/04" "11:00:00"  082,   256.1283,     13.08,         5.3
"03/22/04" "12:00:00"  082,   256.1275,     13.08,         5.3
"03/22/04" "13:00:00"  082,   256.1279,     13.10,         5.3
"03/22/04" "14:00:00"  082,   256.1315,     13.09,         5.4
"03/22/04" "15:00:00"  082,   256.1382,     13.08,         5.5
"03/22/04" "16:00:00"  082,   256.1461,     13.08,         5.5
"03/22/04" "17:00:00"  082,   256.1508,     13.08,         5.6
"03/22/04" "18:00:00"  082,   256.1509,     13.08,         5.7
"03/22/04" "19:00:00"  082,   256.1449,     13.07,         5.7
"03/22/04" "20:00:00"  082,   256.1321,     13.09,         5.7
"03/22/04" "21:00:00"  082,   256.1127,     13.09,         5.7
"03/22/04" "22:00:00"  082,   256.0855,     13.08,         5.6
"03/22/04" "23:00:00"  082,   256.0566,     13.08,         5.6
"03/23/04" "00:00:00"  083,   256.0283,     13.08,         5.5
"03/23/04" "01:00:00"  083,   256.0053,     13.09,         5.5
"03/23/04" "02:00:00"  083,   255.9825,     13.10,         5.5
"03/23/04" "03:00:00"  083,   255.9653,     13.09,         5.5
"03/23/04" "04:00:00"  083,   255.9509,     13.08,         5.4
"03/23/04" "05:00:00"  083,   255.9317,     13.08,         5.4
"03/23/04" "06:00:00"  083,   255.9198,     13.09,         5.4
"03/23/04" "07:00:00"  083,   255.9065,     13.08,         5.4
"03/23/04" "08:00:00"  083,   255.8958,     13.07,         5.4
"03/23/04" "09:00:00"  083,   255.8810,     13.10,         5.4
"03/23/04" "10:00:00"  083,   255.8632,     13.07,         5.4
"03/23/04" "11:00:00"  083,   255.8472,     13.09,         5.4
"03/23/04" "12:00:00"  083,   255.8348,     13.10,         5.4
"03/23/04" "13:00:00"  083,   255.8192,     13.07,         5.4
"03/23/04" "14:00:00"  083,   255.8144,     13.08,         5.4
"03/23/04" "15:00:00"  083,   255.8131,     13.06,         5.4
"03/23/04" "16:00:00"  083,   255.8144,     13.08,         5.4
"03/23/04" "17:00:00"  083,   255.8127,     13.08,         5.4
"03/23/04" "18:00:00"  083,   255.8100,     13.08,         5.4
"03/23/04" "19:00:00"  083,   255.7993,     13.09,         5.4
"03/23/04" "20:00:00"  083,   255.7857,     13.08,         5.4
"03/23/04" "21:00:00"  083,   255.7662,     13.09,         5.5
"03/23/04" "22:00:00"  083,   255.7389,     13.09,         5.5
"03/23/04" "23:00:00"  083,   255.7103,     13.08,         5.5
"03/24/04" "00:00:00"  084,   255.6861,     13.08,         5.5
"03/24/04" "01:00:00"  084,   255.6635,     13.09,         5.5
"03/24/04" "02:00:00"  084,   255.6494,     13.10,         5.5
"03/24/04" "03:00:00"  084,   255.6394,     13.09,         5.5
"03/24/04" "04:00:00"  084,   255.6341,     13.09,         5.5
"03/24/04" "05:00:00"  084,   255.6255,     13.09,         5.5
"03/24/04" "06:00:00"  084,   255.6173,     13.08,         5.5
"03/24/04" "07:00:00"  084,   255.6090,     13.08,         5.5
"03/24/04" "08:00:00"  084,   255.5979,     13.08,         5.4
"03/24/04" "09:00:00"  084,   255.5842,     13.09,         5.4
"03/24/04" "10:00:00"  084,   255.5673,     13.09,         5.4
"03/24/04" "11:00:00"  084,   255.5507,     13.09,         5.4
"03/24/04" "12:00:00"  084,   255.5347,     13.09,         5.4
"03/24/04" "13:00:00"  084,   255.5244,     13.08,         5.4
"03/24/04" "14:00:00"  084,   255.5226,     13.08,         5.5
"03/24/04" "15:00:00"  084,   255.5217,     13.10,         5.5
"03/24/04" "16:00:00"  084,   255.5157,     13.09,         5.5
"03/24/04" "17:00:00"  084,   255.5172,     13.09,         5.5
"03/24/04" "18:00:00"  084,   255.5157,     13.08,         5.6
"03/24/04" "19:00:00"  084,   255.5098,     13.09,         5.6
"03/24/04" "20:00:00"  084,   255.5039,     13.08,         5.7
"03/24/04" "21:00:00"  084,   255.4959,     13.10,         5.6
"03/24/04" "22:00:00"  084,   255.4886,     13.08,         5.6
"03/24/04" "23:00:00"  084,   255.4831,     13.07,         5.6
"03/25/04" "00:00:00"  085,   255.4751,     13.08,         5.6
"03/25/04" "01:00:00"  085,   255.4723,     13.08,         5.6
"03/25/04" "02:00:00"  085,   255.4753,     13.09,         5.5
"03/25/04" "03:00:00"  085,   255.4853,     13.08,         5.5
"03/25/04" "04:00:00"  085,   255.4991,     13.08,         5.5
"03/25/04" "05:00:00"  085,   255.5091,     13.06,         5.5
"03/25/04" "06:00:00"  085,   255.5200,     13.10,         5.5
"03/25/04" "07:00:00"  085,   255.5246,     13.08,         5.5
"03/25/04" "08:00:00"  085,   255.5249,     13.07,         5.5
"03/25/04" "09:00:00"  085,   255.5270,     13.06,         5.5
"03/25/04" "10:00:00"  085,   255.5290,     13.09,         5.5
"03/25/04" "11:00:00"  085,   255.5336,     13.09,         5.5
"03/25/04" "12:00:00"  085,   255.5404,     13.09,         5.5
"03/25/04" "13:00:00"  085,   255.5485,     13.08,         5.5
"03/25/04" "14:00:00"  085,   255.5610,     13.09,         5.5
"03/25/04" "15:00:00"  085,   255.5732,     13.09,         5.5
"03/25/04" "16:00:00"  085,   255.5849,     13.08,         5.5
"03/25/04" "17:00:00"  085,   255.5964,     13.07,         5.6
"03/25/04" "18:00:00"  085,   255.6092,     13.09,         5.6
"03/25/04" "19:00:00"  085,   255.6138,     13.08,         5.6
"03/25/04" "20:00:00"  085,   255.6179,     13.07,         5.6
"03/25/04" "21:00:00"  085,   255.6203,     13.07,         5.6
"03/25/04" "22:00:00"  085,   255.6206,     13.08,         5.6
"03/25/04" "23:00:00"  085,   255.6189,     13.08,         5.6
"03/26/04" "00:00:00"  086,   255.6159,     13.09,         5.6
"03/26/04" "01:00:00"  086,   255.6138,     13.10,         5.6
"03/26/04" "02:00:00"  086,   255.6124,     13.08,         5.6
"03/26/04" "03:00:00"  086,   255.6153,     13.10,         5.6
"03/26/04" "04:00:00"  086,   255.6155,     13.09,         5.6
"03/26/04" "05:00:00"  086,   255.6178,     13.08,         5.6
"03/26/04" "06:00:00"  086,   255.6158,     13.08,         5.6
"03/26/04" "07:00:00"  086,   255.6142,     13.07,         5.6
"03/26/04" "08:00:00"  086,   255.6104,     13.09,         5.6
"03/26/04" "09:00:00"  086,   255.6077,     13.08,         5.6
"03/26/04" "10:00:00"  086,   255.6002,     13.07,         5.6
"03/26/04" "11:00:00"  086,   255.5948,     13.09,         5.6
"03/26/04" "12:00:00"  086,   255.5906,     13.09,         5.6
"03/26/04" "13:00:00"  086,   255.5885,     13.09,         5.6
"03/26/04" "14:00:00"  086,   255.5894,     13.07,         5.6
"03/26/04" "15:00:00"  086,   255.5867,     13.09,         5.6
"03/26/04" "16:00:00"  086,   255.5882,     13.09,         5.7
"03/26/04" "17:00:00"  086,   255.5943,     13.07,         5.7
"03/26/04" "18:00:00"  086,   255.6017,     13.08,         5.7
"03/26/04" "19:00:00"  086,   255.6130,     13.09,         5.7
"03/26/04" "20:00:00"  086,   255.6218,     13.09,         5.7
"03/26/04" "21:00:00"  086,   255.6256,     13.08,         5.7
"03/26/04" "22:00:00"  086,   255.6278,     13.08,         5.7
"03/26/04" "23:00:00"  086,   255.6283,     13.08,         5.7
"03/27/04" "00:00:00"  087,   255.6292,     13.09,         5.7
"03/27/04" "01:00:00"  087,   255.6286,     13.08,         5.6
"03/27/04" "02:00:00"  087,   255.6287,     13.09,         5.6
"03/27/04" "03:00:00"  087,   255.6279,     13.09,         5.6
"03/27/04" "04:00:00"  087,   255.6271,     13.08,         5.6
"03/27/04" "05:00:00"  087,   255.6246,     13.08,         5.6
"03/27/04" "06:00:00"  087,   255.6158,     13.07,         5.6
"03/27/04" "07:00:00"  087,   255.6077,     13.08,         5.6
"03/27/04" "08:00:00"  087,   255.6003,     13.08,         5.6
"03/27/04" "09:00:00"  087,   255.5958,     13.07,         5.6
"03/27/04" "10:00:00"  087,   255.5901,     13.08,         5.6
"03/27/04" "11:00:00"  087,   255.5824,     13.07,         5.6
"03/27/04" "12:00:00"  087,   255.5797,     13.09,         5.6
"03/27/04" "13:00:00"  087,   255.5771,     13.09,         5.6
"03/27/04" "14:00:00"  087,   255.5720,     13.09,         5.6
"03/27/04" "15:00:00"  087,   255.5668,     13.09,         5.6
"03/27/04" "16:00:00"  087,   255.5600,     13.08,         5.7
"03/27/04" "17:00:00"  087,   255.5486,     13.08,         5.8
"03/27/04" "18:00:00"  087,   255.5343,     13.07,         5.8
"03/27/04" "19:00:00"  087,   255.5200,     13.08,         5.8
"03/27/04" "20:00:00"  087,   255.4967,     13.08,         5.8
"03/27/04" "21:00:00"  087,   255.4676,     13.07,         5.8
"03/27/04" "22:00:00"  087,   255.4381,     13.09,         5.8
"03/27/04" "23:00:00"  087,   255.4001,     13.08,         5.8
"03/28/04" "00:00:00"  088,   255.3759,     13.09,         5.7
"03/28/04" "01:00:00"  088,   255.3458,     13.08,         5.7
"03/28/04" "02:00:00"  088,   255.3321,     13.08,         5.7
"03/28/04" "03:00:00"  088,   255.3204,     13.08,         5.7
"03/28/04" "04:00:00"  088,   255.3094,     13.09,         5.6
"03/28/04" "05:00:00"  088,   255.2964,     13.09,         5.6
"03/28/04" "06:00:00"  088,   255.2819,     13.08,         5.6
"03/28/04" "07:00:00"  088,   255.2679,     13.08,         5.6
"03/28/04" "08:00:00"  088,   255.2505,     13.08,         5.6
"03/28/04" "09:00:00"  088,   255.2329,     13.07,         5.6
"03/28/04" "10:00:00"  088,   255.2149,     13.09,         5.6
"03/28/04" "11:00:00"  088,   255.1978,     13.08,         5.6
"03/28/04" "12:00:00"  088,   255.1811,     13.10,         5.6
"03/28/04" "13:00:00"  088,   255.1675,     13.07,         5.6
"03/28/04" "14:00:00"  088,   255.1602,     13.09,         5.6
"03/28/04" "15:00:00"  088,   255.1528,     13.08,         5.6
"03/28/04" "16:00:00"  088,   255.1458,     13.07,         5.7
"03/28/04" "17:00:00"  088,   255.1455,     13.10,         5.6
"03/28/04" "18:00:00"  088,   255.1388,     13.08,         5.6
"03/28/04" "19:00:00"  088,   255.1261,     13.10,         5.7
"03/28/04" "20:00:00"  088,   255.1137,     13.08,         5.7
"03/28/04" "21:00:00"  088,   255.1110,     13.10,         5.6
"03/28/04" "22:00:00"  088,   255.1140,     13.09,         5.6
"03/28/04" "23:00:00"  088,   255.1259,     13.09,         5.6
"03/29/04" "00:00:00"  089,   255.1431,     13.08,         5.6
"03/29/04" "01:00:00"  089,   255.1612,     13.08,         5.5
"03/29/04" "02:00:00"  089,   255.1887,     13.08,         5.5
"03/29/04" "03:00:00"  089,   255.2168,     13.08,         5.5
"03/29/04" "04:00:00"  089,   255.2467,     13.08,         5.5
"03/29/04" "05:00:00"  089,   255.2728,     13.09,         5.5
"03/29/04" "06:00:00"  089,   255.2941,     13.08,         5.5
"03/29/04" "07:00:00"  089,   255.3135,     13.08,         5.5
"03/29/04" "08:00:00"  089,   255.3326,     13.08,         5.5
"03/29/04" "09:00:00"  089,   255.3511,     13.08,         5.5
"03/29/04" "10:00:00"  089,   255.3700,     13.09,         5.5
"03/29/04" "11:00:00"  089,   255.3857,     13.08,         5.5
"03/29/04" "12:00:00"  089,   255.3994,     13.08,         5.4
"03/29/04" "13:00:00"  089,   255.4175,     13.08,         5.5
"03/29/04" "14:00:00"  089,   255.4363,     13.09,         5.5
"03/29/04" "15:00:00"  089,   255.4547,     13.08,         5.6
"03/29/04" "16:00:00"  089,   255.4699,     13.08,         5.7
"03/29/04" "17:00:00"  089,   255.4827,     13.09,         5.8
"03/29/04" "18:00:00"  089,   255.4872,     13.09,         5.8
"03/29/04" "19:00:00"  089,   255.4854,     13.09,         5.8
"03/29/04" "20:00:00"  089,   255.4783,     13.08,         5.8
"03/29/04" "21:00:00"  089,   255.4769,     13.08,         5.6
"03/29/04" "22:00:00"  089,   255.4786,     13.08,         5.5
"03/29/04" "23:00:00"  089,   255.4664,     13.08,         5.5
"03/30/04" "00:00:00"  090,   255.4518,     13.09,         5.6
"03/30/04" "01:00:00"  090,   255.4355,     13.08,         5.5
"03/30/04" "02:00:00"  090,   255.4254,     13.08,         5.5
"03/30/04" "03:00:00"  090,   255.4155,     13.07,         5.5
"03/30/04" "04:00:00"  090,   255.4029,     13.10,         5.5
"03/30/04" "05:00:00"  090,   255.3937,     13.09,         5.5
"03/30/04" "06:00:00"  090,   255.3813,     13.09,         5.5
"03/30/04" "07:00:00"  090,   255.3675,     13.08,         5.5
"03/30/04" "08:00:00"  090,   255.3515,     13.08,         5.5
"03/30/04" "09:00:00"  090,   255.3337,     13.08,         5.5
"03/30/04" "10:00:00"  090,   255.3167,     13.09,         5.4
"03/30/04" "11:00:00"  090,   255.3014,     13.09,         5.4
"03/30/04" "12:00:00"  090,   255.2911,     13.08,         5.4
"03/30/04" "13:00:00"  090,   255.2823,     13.08,         5.4
"03/30/04" "14:00:00"  090,   255.2779,     13.08,         5.4
"03/30/04" "15:00:00"  090,   255.2773,     13.08,         5.5
"03/30/04" "16:00:00"  090,   255.2782,     13.09,         5.5
"03/30/04" "17:00:00"  090,   255.2766,     13.07,         5.5
"03/30/04" "18:00:00"  090,   255.2728,     13.09,         5.5
"03/30/04" "19:00:00"  090,   255.2662,     13.08,         5.5
"03/30/04" "20:00:00"  090,   255.2575,     13.08,         5.5
"03/30/04" "21:00:00"  090,   255.2489,     13.08,         5.5
"03/30/04" "22:00:00"  090,   255.2388,     13.08,         5.5
"03/30/04" "23:00:00"  090,   255.2334,     13.09,         5.5
"03/31/04" "00:00:00"  091,   255.2332,     13.08,         5.5
"03/31/04" "01:00:00"  091,   255.2355,     13.08,         5.5
"03/31/04" "02:00:00"  091,   255.2373,     13.08,         5.4
"03/31/04" "03:00:00"  091,   255.2383,     13.09,         5.4
"03/31/04" "04:00:00"  091,   255.2338,     13.09,         5.4
"03/31/04" "05:00:00"  091,   255.2248,     13.08,         5.4
"03/31/04" "06:00:00"  091,   255.2120,     13.07,         5.4
"03/31/04" "07:00:00"  091,   255.1954,     13.09,         5.4
"03/31/04" "08:00:00"  091,   255.1788,     13.09,         5.4
"03/31/04" "09:00:00"  091,   255.1628,     13.09,         5.4
"03/31/04" "10:00:00"  091,   255.1510,     13.08,         5.4
"03/31/04" "11:00:00"  091,   255.1438,     13.07,         5.3
"03/31/04" "12:00:00"  091,   255.1402,     13.09,         5.3
"03/31/04" "13:00:00"  091,   255.1402,     13.08,         5.3
"03/31/04" "14:00:00"  091,   255.1467,     13.08,         5.3
"03/31/04" "15:00:00"  091,   255.1526,     13.09,         5.3
"03/31/04" "16:00:00"  091,   255.1638,     13.08,         5.4
"03/31/04" "17:00:00"  091,   255.1740,     13.09,         5.4
"03/31/04" "18:00:00"  091,   255.1808,     13.09,         5.5
"03/31/04" "19:00:00"  091,   255.1838,     13.08,         5.5
"03/31/04" "20:00:00"  091,   255.1865,     13.07,         5.5
"03/31/04" "21:00:00"  091,   255.1888,     13.09,         5.5
"03/31/04" "22:00:00"  091,   255.1889,     13.08,         5.5
"03/31/04" "23:00:00"  091,   255.1904,     13.07,         5.5
"04/01/04" "00:00:00"  092,   255.1933,     13.08,         5.5
"04/01/04" "01:00:00"  092,   255.1977,     13.09,         5.4
"04/01/04" "02:00:00"  092,   255.2006,     13.08,         5.4
"04/01/04" "03:00:00"  092,   255.2042,     13.07,         5.4
"04/01/04" "04:00:00"  092,   255.2063,     13.08,         5.3
"04/01/04" "05:00:00"  092,   255.2058,     13.09,         5.3
"04/01/04" "06:00:00"  092,   255.2033,     13.08,         5.3
"04/01/04" "07:00:00"  092,   255.1996,     13.10,         5.3
"04/01/04" "08:00:00"  092,   255.1898,     13.08,         5.3
"04/01/04" "09:00:00"  092,   255.1797,     13.08,         5.3
"04/01/04" "10:00:00"  092,   255.1702,     13.09,         5.3
"04/01/04" "11:00:00"  092,   255.1643,     13.08,         5.3
"04/01/04" "12:00:00"  092,   255.1632,     13.09,         5.3
"04/01/04" "13:00:00"  092,   255.1670,     13.07,         5.3
"04/01/04" "14:00:00"  092,   255.1741,     13.07,         5.3
"04/01/04" "15:00:00"  092,   255.1835,     13.08,         5.4
"04/01/04" "16:00:00"  092,   255.1915,     13.09,         5.5
"04/01/04" "17:00:00"  092,   255.1973,     13.10,         5.5
"04/01/04" "18:00:00"  092,   255.1952,     13.09,         5.5
"04/01/04" "19:00:00"  092,   255.1870,     13.07,         5.5
"04/01/04" "20:00:00"  092,   255.1741,     13.08,         5.5
"04/01/04" "21:00:00"  092,   255.1590,     13.09,         5.5
"04/01/04" "22:00:00"  092,   255.1446,     13.07,         5.5
"04/01/04" "23:00:00"  092,   255.1318,     13.09,         5.5
"04/02/04" "00:00:00"  093,   255.1235,     13.08,         5.5
"04/02/04" "01:00:00"  093,   255.1182,     13.08,         5.5
"04/02/04" "02:00:00"  093,   255.1191,     13.08,         5.5
"04/02/04" "03:00:00"  093,   255.1239,     13.08,         5.4
"04/02/04" "04:00:00"  093,   255.1290,     13.08,         5.4
"04/02/04" "05:00:00"  093,   255.1370,     13.08,         5.4
"04/02/04" "06:00:00"  093,   255.1431,     13.09,         5.4
"04/02/04" "07:00:00"  093,   255.1473,     13.09,         5.4
"04/02/04" "08:00:00"  093,   255.1478,     13.09,         5.3
"04/02/04" "09:00:00"  093,   255.1499,     13.07,         5.3
"04/02/04" "10:00:00"  093,   255.1546,     13.07,         5.3
"04/02/04" "11:00:00"  093,   255.1608,     13.08,         5.3
"04/02/04" "12:00:00"  093,   255.1724,     13.09,         5.3
"04/02/04" "13:00:00"  093,   255.1854,     13.08,         5.3
"04/02/04" "14:00:00"  093,   255.2010,     13.08,         5.5
"04/02/04" "15:00:00"  093,   255.2176,     13.09,         5.5
"04/02/04" "16:00:00"  093,   255.2337,     13.08,         5.6
"04/02/04" "17:00:00"  093,   255.2477,     13.08,         5.7
"04/02/04" "18:00:00"  093,   255.2537,     13.08,         5.7
"04/02/04" "19:00:00"  093,   255.2570,     13.08,         5.7
"04/02/04" "20:00:00"  093,   255.2521,     13.08,         5.7
"04/02/04" "21:00:00"  093,   255.2421,     13.09,         5.6
"04/02/04" "22:00:00"  093,   255.2301,     13.07,         5.6
"04/02/04" "23:00:00"  093,   255.2151,     13.07,         5.6
"04/03/04" "00:00:00"  094,   255.2032,     13.08,         5.6
"04/03/04" "01:00:00"  094,   255.1952,     13.08,         5.5
"04/03/04" "02:00:00"  094,   255.1918,     13.09,         5.5
"04/03/04" "03:00:00"  094,   255.1919,     13.07,         5.5
"04/03/04" "04:00:00"  094,   255.1940,     13.07,         5.5
"04/03/04" "05:00:00"  094,   255.1963,     13.08,         5.4
"04/03/04" "06:00:00"  094,   255.1971,     13.10,         5.4
"04/03/04" "07:00:00"  094,   255.1921,     13.07,         5.4
"04/03/04" "08:00:00"  094,   255.1879,     13.08,         5.4
"04/03/04" "09:00:00"  094,   255.1797,     13.09,         5.4
"04/03/04" "10:00:00"  094,   255.1689,     13.08,         5.4
"04/03/04" "11:00:00"  094,   255.1582,     13.07,         5.4
"04/03/04" "12:00:00"  094,   255.1517,     13.08,         5.3
"04/03/04" "13:00:00"  094,   255.1499,     13.08,         5.4
"04/03/04" "14:00:00"  094,   255.1503,     13.08,         5.5
"04/03/04" "15:00:00"  094,   255.1512,     13.06,         5.5
"04/03/04" "16:00:00"  094,   255.1527,     13.07,         5.6
"04/03/04" "17:00:00"  094,   255.1516,     13.07,         5.7
"04/03/04" "18:00:00"  094,   255.1476,     13.09,         5.7
"04/03/04" "19:00:00"  094,   255.1438,     13.09,         5.7
"04/03/04" "20:00:00"  094,   255.1275,     13.09,         5.7
"04/03/04" "21:00:00"  094,   255.1087,     13.06,         5.7
"04/03/04" "22:00:00"  094,   255.0905,     13.08,         5.7
"04/03/04" "23:00:00"  094,   255.0742,     13.07,         5.7
"04/04/04" "00:00:00"  095,   255.0622,     13.08,         5.6
"04/04/04" "01:00:00"  095,   255.0583,     13.07,         5.6
"04/04/04" "02:00:00"  095,   255.0592,     13.07,         5.5
"04/04/04" "03:00:00"  095,   255.0718,     13.10,         5.5
"04/04/04" "04:00:00"  095,   255.0870,     13.07,         5.5
"04/04/04" "05:00:00"  095,   255.1002,     13.08,         5.5
"04/04/04" "06:00:00"  095,   255.1140,     13.08,         5.5
"04/04/04" "07:00:00"  095,   255.1272,     13.08,         5.4
"04/04/04" "08:00:00"  095,   255.1382,     13.09,         5.4
"04/04/04" "09:00:00"  095,   255.1450,     13.07,         5.4
"04/04/04" "10:00:00"  095,   255.1476,     13.07,         5.4
"04/04/04" "11:00:00"  095,   255.1548,     13.08,         5.3
"04/04/04" "12:00:00"  095,   255.1655,     13.09,         5.3
"04/04/04" "13:00:00"  095,   255.1768,     13.09,         5.4
"04/04/04" "14:00:00"  095,   255.1926,     13.07,         5.5
"04/04/04" "15:00:00"  095,   255.2093,     13.08,         5.5
"04/04/04" "16:00:00"  095,   255.2259,     13.08,         5.6
"04/04/04" "17:00:00"  095,   255.2418,     13.08,         5.7
"04/04/04" "18:00:00"  095,   255.2522,     13.09,         5.7
"04/04/04" "19:00:00"  095,   255.2580,     13.08,         5.7
"04/04/04" "20:00:00"  095,   255.2574,     13.09,         5.7
"04/04/04" "21:00:00"  095,   255.2522,     13.09,         5.7
"04/04/04" "22:00:00"  095,   255.2415,     13.08,         5.7
"04/04/04" "23:00:00"  095,   255.2333,     13.08,         5.7
"04/05/04" "00:00:00"  096,   255.2244,     13.09,         5.6
"04/05/04" "01:00:00"  096,   255.2161,     13.07,         5.5
"04/05/04" "02:00:00"  096,   255.2115,     13.08,         5.5
"04/05/04" "03:00:00"  096,   255.2123,     13.10,         5.5
"04/05/04" "04:00:00"  096,   255.2140,     13.10,         5.5
"04/05/04" "05:00:00"  096,   255.2150,     13.07,         5.5
"04/05/04" "06:00:00"  096,   255.2171,     13.09,         5.4
"04/05/04" "07:00:00"  096,   255.2193,     13.06,         5.4
"04/05/04" "08:00:00"  096,   255.2221,     13.10,         5.4
"04/05/04" "09:00:00"  096,   255.2216,     13.08,         5.4
"04/05/04" "10:00:00"  096,   255.2205,     13.09,         5.4
"04/05/04" "11:00:00"  096,   255.2184,     13.08,         5.4
"04/05/04" "12:00:00"  096,   255.2177,     13.08,         5.3
"04/05/04" "13:00:00"  096,   255.2199,     13.07,         5.4
"04/05/04" "14:00:00"  096,   255.2257,     13.09,         5.5
"04/05/04" "15:00:00"  096,   255.2330,     13.09,         5.5
"04/05/04" "16:00:00"  096,   255.2392,     13.09,         5.6
"04/05/04" "17:00:00"  096,   255.2457,     13.08,         5.7
"04/05/04" "18:00:00"  096,   255.2478,     13.08,         5.7
"04/05/04" "19:00:00"  096,   255.2466,     13.09,         5.7
"04/05/04" "20:00:00"  096,   255.2360,     13.09,         5.7
"04/05/04" "21:00:00"  096,   255.2226,     13.08,         5.7
"04/05/04" "22:00:00"  096,   255.2061,     13.09,         5.7
"04/05/04" "23:00:00"  096,   255.1860,     13.07,         5.7
"04/06/04" "00:00:00"  097,   255.1689,     13.09,         5.6
"04/06/04" "01:00:00"  097,   255.1511,     13.07,         5.5
"04/06/04" "02:00:00"  097,   255.1380,     13.08,         5.5
"04/06/04" "03:00:00"  097,   255.1259,     13.08,         5.5
"04/06/04" "04:00:00"  097,   255.1181,     13.07,         5.5
